Frase,Autor,Cat1,Cat2,Cat3,Cat4
"Las pasiones son como los vientos, que son necesarios para dar movimiento a todo, aunque a menudo sean causa de huracanes.",Bernard Le Bouvier de Fontenelle (1657-1757) Escritor francés.,MISCELÁNEA,OLVIDAR,,
"Uno no se enamoró nunca, y ése fue su infierno. Otro, sí, y ésa fue su condena.",Robert Burton (1577-1640) Escritor y clérigo inglés.,SOCIEDAD,RELIGIÓN,DIOS,
Tratar de olvidar a alguien es querer recordarlo para siempre.,Anónimo,CUALIDADES,SABIDURÍA,,
"Encomiéndate a Dios de todo corazón, que muchas veces suele llover sus misericordias en el tiempo que están más secas las esperanzas.",Miguel de Cervantes (1547-1616) Escritor español.,SENTIMIENTOS,AMOR,AMAR,
Saber que se sabe lo que se sabe y que no se sabe lo que no se sabe; he aquí el verdadero saber.,Confucio (551 AC-478 AC) Filósofo chino.,SOCIEDAD,DINERO,POBREZA,
"Nunca amamos a nadie: amamos, sólo, la idea que tenemos de alguien. Lo que amamos es un concepto nuestro, es decir, a nosotros mismos.",Fernando Pessoa (1888-1935) Poeta portugués.,MISCELÁNEA,LUCHAR,,
"El día que la mierda tenga algún valor, los pobres nacerán sin culo.",Gabriel García Márquez (1927-2014) Escritor colombiano.,MISCELÁNEA,TONTERÍA,,
"Cuando la lucha de un hombre comienza dentro de sí, ese hombre vale algo.",Robert Browning (1812-1889) Poeta inglés.,NATURALEZA,VIDA,,
"La tontería es infinitamente más fascinante que la inteligencia. La inteligencia tiene sus limites, la tontería no.",Claude Chabrol (1930-2010) Director de cine francés.,SENTIMIENTOS,AMOR,,
La mayor rémora de la vida es la espera del mañana y la pérdida del día de hoy.,Séneca (2 AC-65) Filósofo latino.,SENTIMIENTOS,FELICIDAD,,
En el amor todo ha terminado cuando uno de los amantes piensa que sería posible una ruptura.,Paul Charles Bourget (1852-1935) Escritor francés.,SENTIMIENTOS,AMOR,PRIMER AMOR,
El secreto de la felicidad no es hacer siempre lo que se quiere sino querer siempre lo que se hace.,Leon Tolstoi (1828-1910) Escritor ruso.,SENTIMIENTOS,AMOR,,
El primer amor es una pequeña locura y una gran curiosidad.,George Bernard Shaw (1856-1950) Escritor irlandés.,CUALIDADES,BELLEZA,,
"El amor, para que sea auténtico, debe costarnos.",Madre Teresa de Calcuta (1910-1997) Misionera de origen albanés naturalizada india,DEFECTOS,VICIOS,,
"La belleza no hace feliz al que la posee, sino a quien puede amarla y adorarla.","Hermann Hesse (1877-1962) Escritor suizo, de origen alemán.",SOCIEDAD,MUJERES,,
"Nadie se desembaraza de un hábito o de un vicio tirándolo de una vez por la ventana; hay que sacarlo por la escalera, peldaño a peldaño.",Mark Twain (1835-1910) Escritor y periodista estadounidense.,SENTIMIENTOS,AMISTAD,,
Las batallas contra las mujeres son las únicas que se ganan huyendo.,Napoleón I (1769-1821) Napoleón Bonaparte. Emperador francés.,CUALIDADES,SABIDURÍA,,
Entre un hombre y una mujer la amistad es tan sólo una pasarela que conduce al amor.,Jules Renard (1864-1910) Escritor y dramaturgo francés.,SENTIMIENTOS,SUFRIMIENTO,,
"El sabio no se sienta para lamentarse, sino que se pone alegremente a su tarea de reparar el daño hecho.",William Shakespeare (1564-1616) Escritor británico.,CUALIDADES,BONDAD,,
"Si no está en tus manos cambiar una situación que te produce dolor, siempre podrás escoger la actitud con la que afrontes ese sufrimiento.",Viktor Frankl (1905-1997) Psiquiatra y psicoterapeuta austriaco.,MISCELÁNEA,CAMBIO,,
Los monos son demasiado buenos para que el hombre pueda descender de ellos.,Friedrich Nietzsche (1844-1900) Filosofo alemán.,SENTIMIENTOS,AMOR,,
Si algo he aprendido en la vida es a no perder el tiempo intentando cambiar el modo de ser del prójimo.,Carmen Martín Gaite (1925-2000) Novelista española,SENTIMIENTOS,AMOR,ENAMORARSE,
El amor es una amistad con momentos eróticos.,"Antonio Gala (1930-?) Dramaturgo, poeta y novelista español.",SENTIMIENTOS,AMOR,PRIMER AMOR,
"Hay quien ha venido al mundo para enamorarse de una sola mujer y, consecuentemente, no es probable que tropiece con ella.",José Ortega y Gasset (1883-1955) Filósofo y ensayista español.,SENTIMIENTOS,AMOR,CORAZÓN,
La magia del primer amor consiste en nuestra ignorancia de que pueda tener fin.,Benjamin Disraeli (1804-1881) Estadista ingles.,SENTIMIENTOS,TRISTEZA,,
"Se puede tener, en lo más profundo del alma, un corazón cálido, y sin embargo, puede ser que nadie acuda a él.",Vincent Van Gogh (1853-1890) Pintor postimpresionista holandés.,ARTE,MÚSICA,,
Ningún lugar en la vida es más triste que una cama vacía.,Gabriel García Márquez (1927-2014) Escritor colombiano.,MISCELÁNEA,DIFICULTADES,,
La música es para el alma lo que la gimnasia para el cuerpo.,Platón (427 AC-347 AC) Filósofo griego.,CUALIDADES,SABIDURÍA,SABER,
Toda dificultad eludida se convertirá más tarde en un fantasma que perturbará nuestro reposo.,Frédéric Chopin (1810-1849) Pianista y compositor polaco.,SENTIMIENTOS,AMISTAD,AMIGOS,
"Vale más saber alguna cosa de todo, que saberlo todo de una sola cosa.","Blaise Pascal (1623-1662) Científico, filósofo y escritor francés.",MISCELÁNEA,ÉXITO,,
El falso amigo es como la sombra que nos sigue mientras dura el sol.,Carlo Dossi (1849-1910) Escritor italiano.,MISCELÁNEA,CAMBIO,,
"He fallado una y otra vez en mi vida, por eso he conseguido el éxito.",Michael Jordan (1963-?) Deportista estadounidense.,SOCIEDAD,DINERO,RIQUEZA,
"Todos piensan en cambiar el mundo, pero nadie piensa en cambiarse a sí mismo.",Alexei Tolstoi (1882-1945) Novelista soviético.,SENTIMIENTOS,AMOR,,
"Lo mejor que podemos hacer por otro no es sólo compartir con él nuestras riquezas, sino mostrarle las suyas.",Benjamin Disraeli (1804-1881) Estadista ingles.,SENTIMIENTOS,AMISTAD,AMIGOS,
El amor consuela como el resplandor del sol después de la lluvia.,William Shakespeare (1564-1616) Escritor británico.,PENSAMIENTO Y RAZÓN,VERDAD,,
"Deben buscarse los amigos como los buenos libros. No está la felicidad en que sean muchos ni muy curiosos; sino pocos, buenos y bien conocidos.",Mateo Alemán (1547-1613) Novelista español.,NATURALEZA,VIDA,,
El que busca la verdad corre el riesgo de encontrarla.,Manuel Vicent (1936-?) Escritor español.,SENTIMIENTOS,ODIO,,
"Lo menos frecuente en este mundo es vivir. La mayoría de la gente existe, eso es todo.",Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,NATURALEZA,VIDA,,
El odio no disminuye con el odio. El odio disminuye con el amor.,Buda (563 AC-486 AC) Fundador del budismo.,SENTIMIENTOS,AMOR,,
¡Qué pequeñas son mis manos en relación con todo lo que la vida ha querido darme!,Ramón J. Sénder (1902-1982) Escritor español.,SENTIMIENTOS,AMOR,ENAMORARSE,
Es tan corto el amor y tan largo el olvido.,Pablo Neruda (1904-1973) Poeta chileno.,PENSAMIENTO Y RAZÓN,SUEÑOS,,
"El enamoramiento es un estado de miseria mental en que la vida de nuestra conciencia se estrecha, empobrece y paraliza.",José Ortega y Gasset (1883-1955) Filósofo y ensayista español.,TIEMPO,FUTURO,,
¡Qué poco cuesta construir castillos en el aire y qué cara es su destrucción!,François Mauriac (1905-1970) Escritor francés.,SOCIEDAD,DINERO,,
El futuro pertenece a quienes creen en la belleza de sus sueños.,"Eleanor Roosevelt (1884-1962) Defensora de los derechos sociales, diplomática y",SENTIMIENTOS,AMOR,,
"De aquel que opina que el dinero puede hacerlo todo, cabe sospechar con fundamento que será capaz de hacer cualquier cosa por dinero.",Benjamin Franklin (1706-1790) Estadista y científico estadounidense.,SENTIMIENTOS,FELICIDAD,,
"La raíz de todas las pasiones es el amor. De él nace la tristeza, el gozo, la alegría y la desesperación.","Lope de Vega (1562-1635) Poeta, novelista y dramaturgo español.",SENTIMIENTOS,AMOR,,
"Desciende a las profundidades de ti mismo, y logra ver tu alma buena. La felicidad la hace solamente uno mismo con la buena conducta.",Sócrates (470 AC-399 AC) Filósofo griego.,SOCIEDAD,MUJERES,,
"Mucho amor germina en la casualidad; tened siempre dispuesto el anzuelo, y en el sitio que menos lo esperáis encontraréis pesca.",Ovidio (43 AC-17) Poeta latino.,SENTIMIENTOS,AMOR,,
No hay nada como el amor de una mujer casada. Es una cosa de la que ningún marido tiene la menor idea.,Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,SENTIMIENTOS,AMOR,,
"Al principio todos los pensamientos pertenecen al amor. Después, todo el amor pertenece a los pensamientos.",Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,MISCELÁNEA,PROBLEMAS,,
La peor forma de extrañar a alguien es estar sentado a su lado y saber que nunca lo podrás tener.,Gabriel García Márquez (1927-2014) Escritor colombiano.,CUALIDADES,BELLEZA,,
"Enfrentarse, siempre enfrentarse, es el modo de resolver el problema. ¡Enfrentarse a él!.",Joseph Conrad (1857-1924) Novelista británico de origen polaco.,TIEMPO,JUVENTUD,,
"Cada cosa tiene su belleza, pero no todos pueden verla.",Confucio (551 AC-478 AC) Filósofo chino.,MISCELÁNEA,ÉXITO,,
Los cuarenta son la edad madura de la juventud; los cincuenta la juventud de la edad madura.,Victor Hugo (1802-1885) Novelista francés.,SENTIMIENTOS,AMOR,,
El éxito es aprender a ir de fracaso en fracaso sin desesperarse.,Winston Churchill (1874-1965) Político británico.,SENTIMIENTOS,AMOR,CORAZÓN,
"El amor es un misterio. Todo en él son fenómenos a cual más inéxplicable; todo en él es ilógico, todo en él es vaguedad y absurdo.",Gustavo Adolfo Bécquer (1836-1870) Poeta español.,SENTIMIENTOS,AMISTAD,,
"Debes tener siempre fría la cabeza, caliente el corazón y larga la mano.",Confucio (551 AC-478 AC) Filósofo chino.,SENTIMIENTOS,FELICIDAD,,
"Un padre es un tesoro, un hermano es un consuelo: un amigo es ambos.",Benjamin Franklin (1706-1790) Estadista y científico estadounidense.,SENTIMIENTOS,AMISTAD,,
"El destino de los hombres está hecho de momentos felices, toda la vida los tiene, pero no de épocas felices.",Friedrich Nietzsche (1844-1900) Filosofo alemán.,SENTIMIENTOS,AMISTAD,,
Un amigo es una persona con la que se puede pensar en voz alta.,Emerson (1803-1882) Poeta y pensador estadounidense.,SENTIMIENTOS,CELOS,,
"El amigo ha de ser como el dinero, que antes de necesitarlo, se sabe el valor que tiene.",Sócrates (470 AC-399 AC) Filósofo griego.,PENSAMIENTO Y RAZÓN,DESEO,,
"Cuando el hombre es celoso, molesta; cuando no lo es, irrita.",Refrán,SENTIMIENTOS,AFLICCIÓN,,
"A cierta edad, un poco por amor propio, otro poco por picardía, las cosas que más deseamos son las que fingimos no desear.",Marcel Proust (1871-1922) Escritor francés.,MISCELÁNEA,CAMBIO,,
"El mejor servicio que podemos prestar a los afligidos no es quitarles la carga, sino infundirles la necesaria energía para sobrellevarla.",Phillips Brooks (1835-1893) Clérigo episcopal americano.,SENTIMIENTOS,CONFIANZA,,
"Cuando no se puede lograr lo que se quiere, mejor cambiar de actitud.",Terencio (195 AC-159 AC) Autor cómico latino.,DEFECTOS,VIOLENCIA,,
"La confianza, como el arte, nunca proviene de tener todas las respuestas, sino de estar abierto a todas la preguntas.",Earl Gray Stevens,NATURALEZA,VIDA,,
La violencia es el miedo a los ideales de los demás.,Mahatma Gandhi (1869-1948) Político y pensador indio.,DEFECTOS,,,
"La vida es una serie de colisiones con el futuro; no es una suma de lo que hemos sido, sino de lo que anhelamos ser.",José Ortega y Gasset (1883-1955) Filósofo y ensayista español.,SENTIMIENTOS,AMOR,AMAR,
"¿Qué locura o qué desatino me lleva a contar las ajenas faltas, teniendo tanto que decir de las mías?",Miguel de Cervantes (1547-1616) Escritor español.,MISCELÁNEA,RIESGOS,,
Amar a alguien es decirle: tú no morirás jamás.,"Gabriel Marcel (1889-1973) Filósofo católico, dramaturgo y crítico francés.",NATURALEZA,VIDA,,
La única ventaja de jugar con fuego es que aprende uno a no quemarse.,Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,SENTIMIENTOS,FELICIDAD,,
La vida es un negocio en el que no se obtiene una ganancia que no vaya acompañada de una pérdida.,Arturo Graf (1848-1913) Escritor y poeta italiano.,MISCELÁNEA,SIN CLASIFICAR,,
"Hijo mío, la felicidad está hecha de pequeñas cosas: Un pequeño yate, una pequeña mansión, una pequeña fortuna…",Groucho Marx (1890-1977) Actor estadounidense.,SENTIMIENTOS,AMOR,,
"Estaba furioso de no tener zapatos; entonces encontré a un hombre que no tenía píes, y me sentí contento de mi mismo.",Proverbio,ARTE,LITERATURA,LIBROS,
"El amor nunca tiene razones, y la falta del amor tampoco. Todo son milagros.",Eugene O'Neill (1888-1953) Dramaturgo estadounidense.,SOCIEDAD,EDUCACIÓN,,
"Los libros son, entre mis consejeros, los que más me agradan, porque ni el temor ni la esperanza les impiden decirme lo que debo hacer.",Alfonso V el Magnánimo (1394-1458) Rey de Aragón.,SENTIMIENTOS,AMISTAD,AMIGOS,
El maestro que intenta enseñar sin inspirar en el alumno el deseo de aprender está tratando de forjar un hierro frío.,Horace Mann (1796-1859) Educador estadounidense.,NATURALEZA,SER HUMANO,HACER,
¡Qué raro y maravilloso es ese fugaz instante en el que nos damos cuenta de que hemos descubierto un amigo!,William Rotsler (1926-1997) Escritor estadounidense.,SENTIMIENTOS,AMISTAD,AMIGOS,
"Hay que unirse, no para estar juntos, sino para hacer algo juntos.",Juan Donoso Cortés (1809-1853) Ensayista español.,SENTIMIENTOS,AMOR,AMAR,
"No busques al amigo para matar las horas, sino búscale con horas para vivir.","Khalil Gibran (1883-1931) Ensayista, novelista y poeta libanés.",SENTIMIENTOS,AMISTAD,,
Alguien que ama no insulta ni maltrata.,Lucía Extebarria (1966-?) Escritora española.,NATURALEZA,SER HUMANO,CREER,
No esperes que tu amigo venga a descubrirte su necesidad; ayúdale antes.,Juan Luis Vives (1492-1540) Humanista y filósofo español.,NATURALEZA,SER HUMANO,HACER,
Para que el que cree no es necesaria ninguna explicación: para el que no cree toda explicación sobra.,"Franz Werfel (1890-1945) Novelista, poeta y dramaturgo austriaco.",SENTIMIENTOS,CONFIANZA,,
"Apresúrate; no te fíes de las horas venideras. El que hoy no está dispuesto, menos lo estará mañana.",Ovidio (43 AC-17) Poeta latino.,DEFECTOS,INGRATITUD,,
"La confianza ha de darnos la paz. No basta la buena fe, es preciso mostrarla, porque los hombres siempre ven y pocas veces piensan.",Simón Bolívar (1783-1830) Militar y político de origen venezolano.,SOCIEDAD,VIAJES,VIAJAR,
Todo nuestro descontento por aquello de lo que carecemos procede de nuestra falta de gratitud por lo que tenemos.,Daniel Defoe (1660-1731) Novelista y periodista inglés.,PENSAMIENTO Y RAZÓN,SUEÑOS,,
"El que está acostumbrado a viajar, sabe que siempre es necesario partir algún día.",Paulo Coelho (1947-?) Escritor brasileño.,PENSAMIENTO Y RAZÓN,OPINIÓN,,
El dolor es inevitable pero el sufrimiento es opcional.,Buda (563 AC-486 AC) Fundador del budismo.,SENTIMIENTOS,AMOR,AMAR,
"Si es bueno vivir, todavía es mejor soñar, y lo mejor de todo, despertar.",Antonio Machado (1875-1939) Poeta y prosista español.,NATURALEZA,MUERTE,,
Importa mucho más lo que tú piensas de ti mismo que lo que los otros opinen de ti.,Séneca (2 AC-65) Filósofo latino.,MISCELÁNEA,FANATISMOS,,
Sólo con quien te ama puedes mostrarte débil sin provocar una reacción de fuerza.,Theodor W. Adorno (1903-1969) Filósofo alemán,SENTIMIENTOS,AMISTAD,AMIGOS,
Duerme con el pensamiento de la muerte y levántate con el pensamiento de que la vida es corta.,Proverbio,SENTIMIENTOS,ESPERANZA,,
Un fanático es alguien que no puede cambiar de opinión y no quiere cambiar de tema.,Winston Churchill (1874-1965) Político británico.,SENTIMIENTOS,AMOR,ENAMORARSE,
Los amigos son esa parte de la raza humana con la que uno puede ser humano.,George Santayana (1863-1952) Filósofo y escritor español.,SENTIMIENTOS,AMOR,ENAMORARSE,
La esperanza es el sueño del hombre despierto.,Aristóteles (384 AC-322 AC) Filósofo griego.,SENTIMIENTOS,AMOR,ENAMORARSE,
"El que vive enamorado delira, a menudo se lamenta, siempre suspira, y no habla sino de morir.",Pietro Metastasio (1698-1782) Poeta italiano.,MISCELÁNEA,PREOCUPACIONES,,
Un hombre enamorado está incompleto hasta que está casado; entonces está acabado.,Zsa Zsa Gabor (1917-2016) Actriz de origen húngaro,MISCELÁNEA,UNIVERSO,,
"Esta sociedad nos da facilidades para hacer el amor, pero no para enamorarnos.","Antonio Gala (1930-?) Dramaturgo, poeta y novelista español.",SOCIEDAD,MUJERES,,
"Si las íntimas preocupaciones de cada cual se leyeran escritas sobre su frente, !cuántos que causan envidia nos moverían lástima!.",Pietro Metastasio (1698-1782) Poeta italiano.,SENTIMIENTOS,PAZ INTERIOR,,
A veces pienso que la prueba más fehaciente de que existe vida inteligente en el universo es que nadie ha intentado contactar con nosotros.,Bill Watterson (1958-?) Autor de comics.,SENTIMIENTOS,AMOR,AMAR,
"Si usted quiere saber lo que una mujer dice realmente, mírela, no la escuche.",Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,SENTIMIENTOS,AMOR,,
El signo más evidente de que se ha encontrado la verdad es la paz interior.,"Amado Nervo (1870-1919) Poeta, novelista y ensayista mexicano.",PENSAMIENTO Y RAZÓN,VERDAD,,
Sólo se ama lo que no se posee totalmente.,Marcel Proust (1871-1922) Escritor francés.,SENTIMIENTOS,AMISTAD,,
"Si no te quieren como tú quieres que te quieran, ¿de qué te sirve que te quieran?","Amado Nervo (1870-1919) Poeta, novelista y ensayista mexicano.",CUALIDADES,COMPRENSIÓN,,
"Como todos los soñadores, confundí el desencanto con la verdad.",Jean Paul Sartre (1905-1980) Filósofo y escritor francés.,MISCELÁNEA,GENTE,,
Una de las alegrías de la amistad es saber en quien confiar.,Alessandro Manzoni (1785-1873) Poeta y escritor italiano.,SENTIMIENTOS,AMISTAD,,
"Para entender el corazón y la mente de una persona, no te fijes en lo que ha hecho no te fijes en lo que ha logrado sino en lo que aspira a hacer.","Khalil Gibran (1883-1931) Ensayista, novelista y poeta libanés.",ARTE,,,
